Group,Genus,Family,Order,Class,Day00Inoc,Day01NoC,Day03NoC,Day07NoC,Day14NoC,Day21NoC,Day30NoC,Day42NoC,Day01LowCrysWater,Day03LowCrysWater,Day07LowCrysWater,Day14LowCrysWater,Day21LowCrysWater,Day30LowCrysWater,Day42LowCrysWater,Day01LowCrys,Day03LowCrys,Day07LowCrys,Day14LowCrys,Day21LowCrys,Day30LowCrys,Day42LowCrys,Day01PET,Day03PET,Day07PET,Day14PET,Day21PET,Day30PET,Day42PET,Day01WeatherPET,Day03WeatherPET,Day07WeatherPET,Day14WeatherPET,Day21WeatherPET,Day30WeatherPET,Day42WeatherPET,Day01BHET,Day03BHET,Day07BHET,Day14BHET,Day21BHET,Day30BHET,Day42BHET
ASV010923,Desulfopila,Desulfobulbaceae,Desulfobacterales,Deltaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010924,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010925,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010926,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010927,Modicisalibacter,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010928,Vibrio,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010929,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010930,Desulfopila,Desulfobulbaceae,Desulfobacterales,Deltaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010931,NA,Flavobacteriaceae,Flavobacteriales,Bacteroidia,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010932,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010933,Modicisalibacter,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0.006282788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010934,NA,NA,NA,Gammaproteobacteria,0.003141394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001717151,0,0,0,0,0,0,0,0,0
ASV010935,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.003141394,0,0,0.002254995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010936,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.00822347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010937,Pelagicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0.003141394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001738375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010938,NA,NA,NA,Gammaproteobacteria,0.003141394,0,0,0,0,0.00170835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010939,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0.003141394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191296,0,0,0,0,0,0,0,0,0,0,0
ASV010940,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010941,Rheinheimera,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010942,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010943,NA,NA,NA,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010944,Marinobacter,Marinobacteraceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010945,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010946,Methylophaga,Methylophagaceae,Nitrosococcales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010947,NA,Burkholderiaceae,Betaproteobacteriales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010948,Desulfobacula,Desulfobacteraceae,Desulfobacterales,Deltaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010949,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010950,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010951,NA,NA,Rickettsiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004449487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010952,NA,NA,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010953,NA,NA,Clostridiales,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010954,Salinimonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010955,NA,NA,NA,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010956,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010957,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010958,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010959,NA,NA,Obscuribacterales,Melainabacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010960,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002758583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010961,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001379291,0,0,0,0,0,0,0.002247393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010962,Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010963,Marine_Methylotrophic_Group_3,Methylophagaceae,Nitrosococcales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010964,Salinimonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010965,NA,Microbacteriaceae,Micrococcales,Actinobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010966,Salinimonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010967,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010968,NA,Stappiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010969,Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010970,Stappia,Stappiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010971,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010972,Moorella,Thermoanaerobacteraceae,Thermoanaerobacterales,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010973,Parasphingopyxis,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010974,Sediminispirochaeta,Spirochaetaceae,Spirochaetales,Spirochaetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010975,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010976,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010977,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010978,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010979,NA,NA,Bacillales,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010980,NA,NA,NA,OM190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010981,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010982,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010983,NA,NA,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010984,NA,Bacillaceae,Bacillales,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010985,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010986,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010987,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010988,Salinimonas,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010989,Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010990,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010991,Polymorphum,Stappiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010992,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010993,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010994,NA,Stappiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010995,Catenococcus,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010996,NA,NA,Bacillales,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010997,Modicisalibacter,Halomonadaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010998,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV010999,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011000,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011001,Turneriella,Leptospiraceae,Leptospirales,Leptospirae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011002,NA,NA,NA,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011003,NA,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011004,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011005,Methylophaga,Methylophagaceae,Nitrosococcales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011006,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011007,NA,NA,NA,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011008,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011009,Pseudoalteromonas,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011010,NA,NA,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011011,XY-R5,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011012,NA,NA,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011013,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011014,Lewinella,Saprospiraceae,Chitinophagales,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168087,0,0,0,0,0,0,0.00151978,0,0,0,0,0,0,0,0,0,0,0,0
ASV011015,NA,Vibrionaceae,Vibrionales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0.002096964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011016,Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011017,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011018,NA,Pseudoalteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011019,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011020,Alcanivorax,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011021,XY-R5,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011022,NA,SS1-B-06-26,Oceanospirillales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011023,NA,Alteromonadaceae,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011024,NA,NA,MBAE14,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011025,Thalassospira,Thalassospiraceae,Rhodospirillales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011026,NA,NA,NA,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011027,NA,NA,Alteromonadales,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011028,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV011029,NA,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004494786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
