Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,bottle_id,Bytes,Center Name,Collection_date,Consent,cruise_id,cruise_station,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,geotraces_section,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Depth,Isolation_source,Biller_et_al.,_2018_metagenome_NCBI_BioProject,Biller_et_al.,_2018_metagenome_NCBI_BioSample,Biller_et_al.,_2018_metagenome_NCBI_SRA_Accession,Biller_et_al.,_2018_metagenome_NCBI_SRA_Study,Biller_et_al.,_2018_metagenome_Sample_Name,Biller_et_al.,_2018_metagenome_Total_read_pairs,Cruise_series,Depth_(m),sequencing_location,sequencing_read_depth,Sequencing_Technology
SRR12538612,AMPLICON,491,30398301,PRJNA659851,SAMN15928590,Metagenome or environmental,844622,15443575,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-16,public,KN204,8,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028357,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,35.41617 N 66.54077 W,BGT_GA03_GP13_029,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0055,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136534,SRR5788007,SRP110813,S0055,28395368,GEOTRACES,291.5,University_of_Southern_California,61911,HiSeq_Rapid_Run_2x250
SRR12538613,AMPLICON,491,37745625,PRJNA659851,SAMN15928841,Metagenome or environmental,1223060,18733336,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-28,public,SS2011,29,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028356,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4995 S 179.125 W,BGT_GA03_GP13_280,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0420,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136882,SRR5788291,SRP110813,S0420,23704703,GEOTRACES,15.6,University_of_Southern_California,76875,HiSeq_Rapid_Run_2x250
SRR12538614,AMPLICON,491,32919586,PRJNA659851,SAMN15928840,Metagenome or environmental,1222598,16881457,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-26,public,SS2011,26,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028355,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,31.5988 S 178 E,BGT_GA03_GP13_279,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0419,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136881,SRR5788292,SRP110813,S0419,30862080,GEOTRACES,99.8,University_of_Southern_California,67046,HiSeq_Rapid_Run_2x250
SRR12538615,AMPLICON,491,31976375,PRJNA659851,SAMN15928839,Metagenome or environmental,1222601,15748232,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-26,public,SS2011,26,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028354,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,31.5988 S 178 E,BGT_GA03_GP13_278,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0418,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136880,SRR5788297,SRP110813,S0418,16368240,GEOTRACES,74.1,University_of_Southern_California,65125,HiSeq_Rapid_Run_2x250
SRR12538616,AMPLICON,491,32117783,PRJNA659851,SAMN15928838,Metagenome or environmental,1222571,15822254,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-26,public,SS2011,26,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028353,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,31.5988 S 178 E,BGT_GA03_GP13_277,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0417,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136879,SRR5788298,SRP110813,S0417,26216805,GEOTRACES,51.2,University_of_Southern_California,65413,HiSeq_Rapid_Run_2x250
SRR12538617,AMPLICON,491,44278380,PRJNA659851,SAMN15928837,Metagenome or environmental,1222574,21796629,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-26,public,SS2011,26,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028352,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,31.5988 S 178 E,BGT_GA03_GP13_276,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0416,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136878,SRR5788299,SRP110813,S0416,39184164,GEOTRACES,30,University_of_Southern_California,90180,HiSeq_Rapid_Run_2x250
SRR12538618,AMPLICON,491,60112148,PRJNA659851,SAMN15928836,Metagenome or environmental,1222577,29513530,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-05-26,public,SS2011,26,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028351,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,31.5988 S 178 E,BGT_GA03_GP13_275,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0415,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136877,SRR5788300,SRP110813,S0415,17695124,GEOTRACES,15.2,University_of_Southern_California,122428,HiSeq_Rapid_Run_2x250
SRR12538619,AMPLICON,491,36855933,PRJNA659851,SAMN15928835,Metagenome or environmental,1156859,18190490,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-21,public,TAN1109,GT22,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028350,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49567 S 151.00067 W,BGT_GA03_GP13_274,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0414,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136876,SRR5788293,SRP110813,S0414,18990041,GEOTRACES,76,University_of_Southern_California,75063,HiSeq_Rapid_Run_2x250
SRR12538620,AMPLICON,491,53922111,PRJNA659851,SAMN15928834,Metagenome or environmental,1156865,26548141,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-21,public,TAN1109,GT22,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028349,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49567 S 151.00067 W,BGT_GA03_GP13_273,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0413,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136875,SRR5788294,SRP110813,S0413,26513020,GEOTRACES,50,University_of_Southern_California,109821,HiSeq_Rapid_Run_2x250
SRR12538621,AMPLICON,491,72675856,PRJNA659851,SAMN15928833,Metagenome or environmental,1156883,35785240,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-21,public,TAN1109,GT22,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028348,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49567 S 151.00067 W,BGT_GA03_GP13_272,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0411,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136873,SRR5788296,SRP110813,S0411,16822336,GEOTRACES,15,University_of_Southern_California,148016,HiSeq_Rapid_Run_2x250
SRR12538622,AMPLICON,491,43449081,PRJNA659851,SAMN15928832,Metagenome or environmental,1156637,21462284,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-21,public,TAN1109,GT21,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028347,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4885 S 151.9995 W,BGT_GA03_GP13_271,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0410,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136872,SRR5788119,SRP110813,S0410,21384181,GEOTRACES,102,University_of_Southern_California,88491,HiSeq_Rapid_Run_2x250
SRR12538623,AMPLICON,491,24828397,PRJNA659851,SAMN15928589,Metagenome or environmental,844619,12635907,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-16,public,KN204,8,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028346,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,35.41617 N 66.54077 W,BGT_GA03_GP13_028,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0054,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136533,SRR5788008,SRP110813,S0054,28732390,GEOTRACES,237.3,University_of_Southern_California,50567,HiSeq_Rapid_Run_2x250
SRR12538624,AMPLICON,491,50561707,PRJNA659851,SAMN15928831,Metagenome or environmental,1156643,25491767,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-21,public,TAN1109,GT21,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028159,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4885 S 151.9995 W,BGT_GA03_GP13_270,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0409,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136871,SRR5788118,SRP110813,S0409,17325652,GEOTRACES,75,University_of_Southern_California,102977,HiSeq_Rapid_Run_2x250
SRR12538625,AMPLICON,491,39618790,PRJNA659851,SAMN15928808,Metagenome or environmental,1153148,19903483,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-15,public,TAN1109,GT11,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028344,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.509 S 162.009 W,BGT_GA03_GP13_247,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0385,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136847,SRR5788097,SRP110813,S0385,23154518,GEOTRACES,30,University_of_Southern_California,80690,HiSeq_Rapid_Run_2x250
SRR12538626,AMPLICON,491,34086202,PRJNA659851,SAMN15928807,Metagenome or environmental,1153175,17240090,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-15,public,TAN1109,GT11,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028343,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.509 S 162.009 W,BGT_GA03_GP13_246,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0384,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136846,SRR5788092,SRP110813,S0384,25882482,GEOTRACES,16,University_of_Southern_California,69422,HiSeq_Rapid_Run_2x250
SRR12538627,AMPLICON,491,42047276,PRJNA659851,SAMN15928806,Metagenome or environmental,1152989,21177266,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-15,public,TAN1109,GT10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028342,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.50633 S 162.9935 W,BGT_GA03_GP13_245,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0383,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136845,SRR5788091,SRP110813,S0383,24852584,GEOTRACES,102,University_of_Southern_California,85636,HiSeq_Rapid_Run_2x250
SRR12538628,AMPLICON,491,45183293,PRJNA659851,SAMN15928805,Metagenome or environmental,1152995,22790796,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-15,public,TAN1109,GT10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028341,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.50633 S 162.9935 W,BGT_GA03_GP13_244,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0382,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136844,SRR5788094,SRP110813,S0382,26513334,GEOTRACES,75,University_of_Southern_California,92023,HiSeq_Rapid_Run_2x250
SRR12538629,AMPLICON,491,61431465,PRJNA659851,SAMN15928804,Metagenome or environmental,1153001,30853215,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-15,public,TAN1109,GT10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028340,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.50633 S 162.9935 W,BGT_GA03_GP13_243,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0381,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136843,SRR5788093,SRP110813,S0381,25280632,GEOTRACES,50,University_of_Southern_California,125115,HiSeq_Rapid_Run_2x250
SRR12538630,AMPLICON,491,47954988,PRJNA659851,SAMN15928803,Metagenome or environmental,1153007,24653487,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-15,public,TAN1109,GT10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028339,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.50633 S 162.9935 W,BGT_GA03_GP13_242,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0380,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136842,SRR5787991,SRP110813,S0380,21828256,GEOTRACES,33,University_of_Southern_California,97668,HiSeq_Rapid_Run_2x250
SRR12538631,AMPLICON,491,53597560,PRJNA659851,SAMN15928802,Metagenome or environmental,1153013,27553642,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-15,public,TAN1109,GT10,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028338,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.50633 S 162.9935 W,BGT_GA03_GP13_241,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0379,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136841,SRR5788191,SRP110813,S0379,37613607,GEOTRACES,15,University_of_Southern_California,109160,HiSeq_Rapid_Run_2x250
SRR12538632,AMPLICON,491,39762653,PRJNA659851,SAMN15928586,Metagenome or environmental,844607,20033629,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-11-16,public,KN204,8,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028337,uncalculated,uncalculated,Atlantic Ocean,GA03,Illumina HiSeq 2500,35.41617 N 66.54077 W,BGT_GA03_GP13_025,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0050,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136529,SRR5788142,SRP110813,S0050,18914125,GEOTRACES,68,University_of_Southern_California,80983,HiSeq_Rapid_Run_2x250
SRR12538633,AMPLICON,491,43102435,PRJNA659851,SAMN15928801,Metagenome or environmental,1154522,22184139,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT8,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028336,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49567 S 164.99233 W,BGT_GA03_GP13_240,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0378,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136840,SRR5788457,SRP110813,S0378,26096985,GEOTRACES,28,University_of_Southern_California,87785,HiSeq_Rapid_Run_2x250
SRR12538634,AMPLICON,491,33285381,PRJNA659851,SAMN15928800,Metagenome or environmental,1152704,17144597,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT8,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028335,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49567 S 164.99233 W,BGT_GA03_GP13_239,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0377,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136839,SRR5788458,SRP110813,S0377,23713880,GEOTRACES,15,University_of_Southern_California,67791,HiSeq_Rapid_Run_2x250
SRR12538635,AMPLICON,491,48257935,PRJNA659851,SAMN15928799,Metagenome or environmental,1154354,24826477,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028334,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4985 S 165.99883 W,BGT_GA03_GP13_238,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0376,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136838,SRR5788459,SRP110813,S0376,25360404,GEOTRACES,102,University_of_Southern_California,98285,HiSeq_Rapid_Run_2x250
SRR12538636,AMPLICON,491,73989281,PRJNA659851,SAMN15928798,Metagenome or environmental,1154360,37928202,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028333,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4985 S 165.99883 W,BGT_GA03_GP13_237,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0375,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136837,SRR5788460,SRP110813,S0375,30318403,GEOTRACES,76,University_of_Southern_California,150691,HiSeq_Rapid_Run_2x250
SRR12538637,AMPLICON,491,39917318,PRJNA659851,SAMN15928797,Metagenome or environmental,1154366,20508543,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028332,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4985 S 165.99883 W,BGT_GA03_GP13_236,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0374,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136836,SRR5788461,SRP110813,S0374,28820623,GEOTRACES,48,University_of_Southern_California,81298,HiSeq_Rapid_Run_2x250
SRR12538638,AMPLICON,491,47280845,PRJNA659851,SAMN15928796,Metagenome or environmental,1154372,24261533,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028331,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4985 S 165.99883 W,BGT_GA03_GP13_235,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0373,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136835,SRR5788462,SRP110813,S0373,27975409,GEOTRACES,30,University_of_Southern_California,96295,HiSeq_Rapid_Run_2x250
SRR12538639,AMPLICON,491,30751330,PRJNA659851,SAMN15928795,Metagenome or environmental,1154399,15837681,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT7,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028330,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.4985 S 165.99883 W,BGT_GA03_GP13_234,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0372,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136834,SRR5788178,SRP110813,S0372,20672936,GEOTRACES,16,University_of_Southern_California,62630,HiSeq_Rapid_Run_2x250
SRR12538640,AMPLICON,491,42372809,PRJNA659851,SAMN15928794,Metagenome or environmental,1154282,21814729,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT6,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028329,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49717 S 167.00217 W,BGT_GA03_GP13_233,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0371,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136833,SRR5788179,SRP110813,S0371,26069956,GEOTRACES,102,University_of_Southern_California,86299,HiSeq_Rapid_Run_2x250
SRR12538641,AMPLICON,491,33306985,PRJNA659851,SAMN15928793,Metagenome or environmental,1154288,17163850,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT6,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028328,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49717 S 167.00217 W,BGT_GA03_GP13_232,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0370,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136832,SRR5788326,SRP110813,S0370,22968413,GEOTRACES,78,University_of_Southern_California,67835,HiSeq_Rapid_Run_2x250
SRR12538642,AMPLICON,491,36456259,PRJNA659851,SAMN15928792,Metagenome or environmental,1154294,18814813,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT6,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028327,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49717 S 167.00217 W,BGT_GA03_GP13_231,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0369,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136831,SRR5788325,SRP110813,S0369,18396289,GEOTRACES,52,University_of_Southern_California,74249,HiSeq_Rapid_Run_2x250
SRR12538644,AMPLICON,491,45476911,PRJNA659851,SAMN15928791,Metagenome or environmental,1154300,23363274,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT6,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028325,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49717 S 167.00217 W,BGT_GA03_GP13_230,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0368,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136830,SRR5788334,SRP110813,S0368,24366634,GEOTRACES,31,University_of_Southern_California,92621,HiSeq_Rapid_Run_2x250
SRR12538645,AMPLICON,491,40441215,PRJNA659851,SAMN15928790,Metagenome or environmental,1154327,20813172,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-13,public,TAN1109,GT6,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028324,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.49717 S 167.00217 W,BGT_GA03_GP13_229,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0367,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136829,SRR5788333,SRP110813,S0367,23218521,GEOTRACES,14,University_of_Southern_California,82365,HiSeq_Rapid_Run_2x250
SRR12538646,AMPLICON,491,45991479,PRJNA659851,SAMN15928789,Metagenome or environmental,1154138,23650663,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-12,public,TAN1109,GT5,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028323,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.495 S 168.002 W,BGT_GA03_GP13_228,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0366,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136828,SRR5788332,SRP110813,S0366,22450261,GEOTRACES,101,University_of_Southern_California,93669,HiSeq_Rapid_Run_2x250
SRR12538647,AMPLICON,491,30279970,PRJNA659851,SAMN15928788,Metagenome or environmental,1154141,15542030,UNIVERSITY OF SOUTHERN CALIFORNIA,2011-06-12,public,TAN1109,GT5,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ocean_biome,ocean,water,SRX9028322,uncalculated,uncalculated,Pacific Ocean,GP13,Illumina HiSeq 2500,32.495 S 168.002 W,BGT_GA03_GP13_227,PAIRED,PCR,METAGENOMIC,seawater metagenome,ILLUMINA,2020-09-24T00:00:00Z,S0365,SRP279131,,whole_seawater_>0.2uM,PRJNA385854,SAMN07136827,SRR5788331,SRP110813,S0365,23589892,GEOTRACES,75,University_of_Southern_California,61670,HiSeq_Rapid_Run_2x250
